start;stop;loss;duration;mean power drop;mean_power;mean_reference_power;mean wind speed;mean temperature
2003-03-19 18:00:00;2003-03-19 18:30:00;82.14544562349488;0.5;196.3503;1698.6666;1895.017;12.363205;-12.766667
2003-03-21 12:30:00;2003-03-21 13:20:00;137.97493068280534;0.8333333333333334;169.96866;1111.2;1281.1687;10.025071;-8.780001
2003-03-24 21:30:00;2003-03-24 22:00:00;72.19217391028975;0.5;213.0439;1386.3334;1599.3773;11.2071905;-3.8999999
2003-03-29 14:50:00;2003-03-29 15:20:00;114.39065924205084;0.5;260.5254;1194.0;1454.5254;10.644881;-7.6
2003-03-30 21:20:00;2003-03-30 22:30:00;161.47440752773343;1.1666666666666667;148.88295;356.14285;505.02588;7.0608416;-12.3714285
2003-03-31 15:50:00;2003-03-31 16:20:00;70.82767521523046;0.5;149.70921;184.33333;334.04257;6.2537665;-8.900001
2003-04-01 06:00:00;2003-04-01 06:30:00;66.05909802702509;0.5;162.09773;1667.6666;1829.7645;12.123347;-12.8
2003-04-03 18:30:00;2003-04-03 19:00:00;27.156388265237126;0.5;66.700745;99.0;165.70074;5.1004634;-4.9
2003-04-05 06:30:00;2003-04-05 07:00:00;60.60715020460596;0.5;160.72632;1089.3334;1250.0596;9.916839;-12.133334
2003-04-05 09:10:00;2003-04-05 09:50:00;90.58967431209406;0.6666666666666666;174.63147;337.0;511.63147;7.1905966;-10.450001
2003-04-08 04:10:00;2003-04-08 05:10:00;153.03095417800455;1.0;164.78653;637.5;802.28656;8.308437;-9.299999
2003-04-17 01:00:00;2003-04-17 01:30:00;76.71764091973901;0.5;173.21413;437.33334;610.5474;7.579195;-0.90000004
2003-04-22 19:50:00;2003-04-22 20:30:00;66.89409729956623;0.6666666666666666;125.075325;300.0;425.07532;6.7724943;-3.5749998
2003-04-26 21:40:00;2003-04-26 22:10:00;49.756596855675085;0.5;124.677;302.0;426.677;6.8219485;-3.4000003
2003-04-29 12:10:00;2003-04-29 12:40:00;98.45188684193452;0.5;218.64992;359.33334;577.9832;7.4615884;-6.5
2003-05-05 00:50:00;2003-05-05 01:20:00;45.2793216797358;0.5;148.5418;490.66666;639.20844;7.707315;-0.13333334
2003-06-01 02:20:00;2003-06-01 02:50:00;52.73355346260227;0.5;132.3896;231.66667;364.05627;6.4750996;-2.4666667
2003-09-28 19:00:00;2003-09-28 19:30:00;6.315123250280436;0.5;17.639837;36.333332;53.97317;3.818158;0.23333333
2003-10-03 20:10:00;2003-10-03 20:40:00;63.19165991115225;0.5;166.35951;848.3333;1014.6929;9.055835;0.2
2003-10-10 17:10:00;2003-10-10 17:40:00;28.755478228988704;0.5;70.31921;113.666664;183.98589;5.2745247;-0.3
2003-10-12 03:50:00;2003-10-12 04:20:00;19.970166446006765;0.5;44.442554;77.0;121.442566;4.669464;-0.9666667
2003-10-12 10:40:00;2003-10-12 11:10:00;46.82268986652642;0.5;113.43571;166.0;279.4357;5.9550815;-0.90000004
2003-10-19 09:10:00;2003-10-19 09:40:00;54.852900883252275;0.5;157.42201;772.3333;929.7554;8.752627;-6.1666665
2003-10-19 14:40:00;2003-10-19 15:10:00;64.46351672574468;0.5;139.09068;513.0;652.09064;7.7501774;-4.633333
2003-10-24 01:50:00;2003-10-24 02:20:00;78.74693934319401;0.5;195.34193;476.0;671.342;7.8274918;-5.6
2003-10-25 06:30:00;2003-10-25 07:00:00;50.31555211124627;0.5;127.345604;886.3333;1013.67896;9.05274;-5.6
2003-10-27 21:10:00;2003-10-27 21:40:00;60.05305362067914;0.5;153.69684;622.0;775.6968;8.203026;-2.3666668
2003-10-28 22:30:00;2003-10-28 23:00:00;56.76456828533181;0.5;169.98637;1506.3334;1676.3197;11.507489;-1.1333333
2003-10-30 12:10:00;2003-10-30 12:40:00;57.86197840127697;0.5;145.02641;271.66666;416.69308;6.766935;-4.9333334
2003-10-30 20:10:00;2003-10-30 20:50:00;87.30834124839858;0.6666666666666666;149.76056;477.5;627.26056;7.6594434;-5.8250003
2003-10-31 00:50:00;2003-10-31 01:30:00;81.06650597065386;0.6666666666666666;140.31671;281.25;421.5667;6.7937894;-6.1
2003-10-31 04:30:00;2003-10-31 05:00:00;86.96485540477767;0.5;187.05879;442.0;629.05884;7.6589665;-5.7666664
2003-10-31 12:20:00;2003-10-31 12:50:00;55.46894996339703;0.5;128.84038;168.0;296.84036;6.0705185;-2.7666664
2003-10-31 23:30:00;2003-11-01 00:10:00;63.740287269843606;0.6666666666666666;104.392944;176.5;280.89294;5.9227896;-2.2749999
2003-11-01 03:30:00;2003-11-01 04:10:00;140.8731734365917;0.6666666666666666;212.35172;293.75;506.1017;7.143855;-2.375
2003-11-01 07:20:00;2003-11-01 07:50:00;64.14296371659246;0.5;141.00589;273.0;414.0059;6.752127;-3.1666667
2003-11-19 11:40:00;2003-11-19 12:10:00;10.270591789604808;0.5;21.417076;33.666668;55.08374;3.9067857;-11.133334
2003-11-22 18:50:00;2003-11-22 19:20:00;73.14621327096657;0.5;173.90407;456.0;629.9041;7.671989;-10.666667
2003-11-22 19:40:00;2003-11-22 20:10:00;84.16701771634212;0.5;183.39282;621.0;804.3928;8.31445;-9.866667
2003-11-23 21:20:00;2003-11-23 21:50:00;70.54558453580657;0.5;183.85187;886.0;1069.8519;9.257636;-8.6
2003-11-23 23:00:00;2003-11-23 23:30:00;84.35387134233451;0.5;201.0684;784.6667;985.7351;8.9558325;-9.1
2003-11-24 01:50:00;2003-11-24 02:20:00;99.37135510509691;0.5;216.04088;507.66666;723.7075;8.03189;-9.0
2003-11-24 05:10:00;2003-11-24 05:40:00;54.47772396308351;0.5;135.77112;448.33334;584.10443;7.4884872;-9.366667
2003-11-24 17:40:00;2003-11-24 18:20:00;58.40082376031411;0.6666666666666666;95.76897;134.25;230.01897;5.617706;-9.55
2003-11-25 04:30:00;2003-11-25 05:00:00;27.451209817396318;0.5;64.57433;82.333336;146.90767;4.9268765;-9.866666
2003-12-02 16:00:00;2003-12-02 16:30:00;38.053038809664145;0.5;89.03236;117.666664;206.69902;5.442041;-0.06666667
